dreh,relpath,size_gb,dur_min,breite,hoehe,audio_kanaele
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0723.MP4,0.26,0.4,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/05 Drohne - DJI Mavic 3/DJI_0059.MOV,0.25,0.3,3840,2160,0
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0768.MP4,0.25,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0732.MP4,0.25,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0912.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0917.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0916.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0782.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0807.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0828.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0784.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0847.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0855.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0909.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0857.MP4,0.24,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/05 Drohne - DJI Mavic 3/DJI_0060.MOV,0.23,0.2,3840,2160,0
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/05 Drohne - DJI Mavic 3/DJI_0062.MOV,0.23,0.2,3840,2160,0
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0714.MP4,0.23,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0716.MP4,0.23,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0751.MP4,0.23,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0736.MP4,0.23,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0771.MP4,0.21,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0762.MP4,0.21,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0740.MP4,0.21,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0906.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0914.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0889.MP4,0.2,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0804.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0806.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0803.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0793.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0802.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0800.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0829.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0818.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0764.MP4,0.2,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0809.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0834.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0853.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0845.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0843.MP4,0.2,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/05 Drohne - DJI Mavic 3/DJI_0065.MOV,0.2,0.2,3840,2160,0
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0731.MP4,0.19,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0725.MP4,0.19,0.3,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0730.MP4,0.19,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0763.MP4,0.18,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0752.MP4,0.18,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0753.MP4,0.18,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0911.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0901.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0903.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0805.MP4,0.17,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0839.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0796.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0779.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0801.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0819.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0826.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0823.MP4,0.17,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0798.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0808.MP4,0.17,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0844.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0841.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0840.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0842.MP4,0.17,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/05 Drohne - DJI Mavic 3/DJI_0067.MOV,0.17,0.2,3840,2160,0
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0748.MP4,0.17,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0719.MP4,0.17,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0720.MP4,0.17,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0722.MP4,0.16,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/05 Drohne - DJI Mavic 3/DJI_0064.MOV,0.15,0.1,3840,2160,0
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0766.MP4,0.15,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0750.MP4,0.15,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0743.MP4,0.15,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0724.MP4,0.15,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0795.MP4,0.13,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0812.MP4,0.13,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0887.MP4,0.13,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/05 Drohne - DJI Mavic 3/DJI_0058.MOV,0.13,0.1,3840,2160,0
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0749.MP4,0.13,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0746.MP4,0.13,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0739.MP4,0.12,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0765.MP4,0.12,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0767.MP4,0.12,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0754.MP4,0.12,0.2,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0721.MP4,0.11,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0709.MP4,0.11,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0905.MP4,0.1,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0904.MP4,0.1,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0910.MP4,0.1,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0900.MP4,0.1,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0915.MP4,0.1,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0713.MP4,0.1,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0738.MP4,0.1,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0770.MP4,0.09,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0727.MP4,0.09,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0710.MP4,0.08,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0711.MP4,0.08,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0747.MP4,0.08,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0733.MP4,0.08,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0708.MP4,0.08,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0734.MP4,0.08,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0907.MP4,0.07,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0783.MP4,0.07,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0799.MP4,0.07,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0869.MP4,0.07,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0729.MP4,0.06,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0712.MP4,0.05,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0728.MP4,0.05,0.1,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0874.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0811.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0774.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0771.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0918.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0896.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0883.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/01 Cam - A7iv - Jan/Hauptkamera20230421_0894.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0761.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0735.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/02 Cam - A7c - Bennet/Video/C3670.MP4,0.03,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/03 Cam - ZVE10 - BTS/PRIVATE/M4ROOT/CLIP/Zweitkamera20230421_0707.MP4,0.02,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/02 Cam - A7c - Bennet/Video/C3666.MP4,0.02,0.0,3840,2160,2
01_Projekt-TikTok-Ads_April_2023,01_Projekt-TikTok-Ads_April_2023/03_Medien/01_Footage/02 Cam - A7c - Bennet/Video/C3673.MP4,0.01,0.0,3840,2160,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Mavic/DJI_0794.MOV,25.83,1.6,5120,2700,0
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.5 und 1.6 - Quiz /FX3_0345.MP4,12.82,11.9,3840,2160,2
02_Projekt-Ad Dreh (2025 Retainer 1:3),02_Projekt-Ad Dreh (2025 Retainer 1:3)/03_Medien/01_Footage/Einzelne Videos/1.5 und 1.6 - Quiz /C0248.MP4,12.55,11.5,3840,2160,2
